,ID,Latitude,Longitude,SOx,CO2,NOx,Height,Diam,Velocity,Temp,PM2.5 pop exposure due to NOx ems,PM2.5 pop exposure due to SOx ems,Total PM2.5 pop exposure
392," ""1904-3""",44.8108,-93.2501,1039.071,547017.362,1998.599,182.88,6.858,105.7656,305.6869307,97626.28906,38711.04297,136337.332
393," ""1904-4""",44.8108,-93.2501,1912.575,998852.508,3619.753,182.88,6.858,105.7656,305.6869307,176815.375,71253.8125,248069.1875
394," ""1915-1""",45.03,-92.7786,1666.025,3641023.305,1428.105,239.268,5.6388,51.5112,308.4619448,74598.83594,56479.62109,131078.457
395," ""1943-2""",46.29,-96.0428,1482.922,463367.575,410.668,68.58,4.08432,100.584,306.2160164,18640.77344,33517.48438,52158.25781
396," ""1943-3""",46.29,-96.0428,1931.129,589817.525,518.029,68.58,4.08432,100.584,306.2160164,23514.03125,43648.00391,67162.03516
397," ""1961-NEPP""",43.7014,-92.9626,214.904,22364.503,69.52,47.8536,1.8288,94.488,300.2609538,4237.021973,7128.506836,11365.52881
398," ""2008-4""",44.0281,-92.4597,4.743,4666.027,6.962,91.44,2.40792,47.244,295.9874425,427.602722,160.515488,588.11821
399," ""2049-4""",30.4408,-89.0265,11871.837,1223663.825,2114.892,106.68,4.93776,87.4776,289.7611111,28437.63086,310587.25,339024.8809
400," ""2049-5""",30.4408,-89.0265,18423.419,2031061.95,3964.402,121.92,6.4008,95.7072,306.2055556,53306.83594,481987.625,535294.4609
401," ""2076-1""",37.3596,-94.5913,17905.972,2877079.134,2457.858,123.444,3.9624,89.0016,298.15,65153.19141,485510.5313,550663.7227
402," ""2079-5A""",39.1306,-94.4778,1799.444,4080984.634,1405.542,92.0496,6.199632,86.2584,323.7611111,37225.98438,58318.34766,95544.33203
403," ""2080-1""",38.3108,-93.9331,3619.176,1015810.24,1627.983,137.16,3.62712,94.488,318.6111111,45782.06641,99224.75781,145006.8242
404," ""2080-2""",38.3108,-93.9331,2991.307,833107.514,1286.3,137.16,5.09016,91.1352,318.9833333,36173.27344,82010.85938,118184.1328
405," ""2080-3""",38.3108,-93.9331,4387.74,1204658.664,1787.263,137.16,5.09016,91.1352,318.9833333,50261.33203,120296.0156,170557.3477
406," ""2094-1""",39.1778,-94.1861,4965.401,848698.631,1847.67,212.1408,4.1148,83.82,313.6055556,56298.08594,146132.9844,202431.0703
407," ""2094-2""",39.1778,-94.1861,3064.722,495677.99,1071.416,212.1408,4.1148,83.82,313.6055556,32645.80078,90195.53906,122841.3398
408," ""2094-3""",39.1778,-94.1861,21089.938,3987478.89,2511.322,212.1408,4.1148,83.82,313.6055556,76519.40625,620682.1875,697201.5938
409," ""2098-6""",39.7246,-94.8773,1972.36,651268.291,1982.127,68.58,3.048,95.7072,270.6277778,57774,54678.42969,112452.4297
410," ""2103-1""",38.5583,-90.8361,14464.44,5064132.605,2399.373,213.36,6.2484,103.632,306.4833333,64217.62891,525324.4375,589542.0664
411," ""2103-2""",38.5583,-90.8361,14399.059,4980009.839,2560.573,213.36,6.2484,103.632,306.4833333,68532.03906,522949.9063,591481.9453
412," ""2103-3""",38.5583,-90.8361,14284.61,4855760.455,2427.693,213.36,6.2484,103.632,306.4833333,64975.58984,518793.2813,583768.8711
413," ""2103-4""",38.5583,-90.8361,14799.009,5042023.862,2502.847,213.36,6.2484,103.632,306.4833333,66987.03906,537475.375,604462.4141
414," ""2104-1""",38.4017,-90.3358,2251.476,945534.474,498.137,76.2,3.3528,99.3648,311.8333333,13332.30664,81769.86719,95102.17383
415," ""2104-2""",38.4017,-90.3358,2420.731,981669.255,526.622,76.2,3.3528,99.3648,310.4444444,14094.6875,87916.92188,102011.6094
416," ""2104-3""",38.4017,-90.3358,4427.828,1857874.259,1549.05,106.68,4.2672,105.156,330.5944444,41459.29688,160811.3594,202270.6563
417," ""2104-4""",38.4017,-90.3358,6182.435,2570521.477,2211.532,106.68,4.8768,113.9952,323.8611111,59190.1875,224535.7813,283725.9688
418," ""2107-1""",38.9158,-90.2917,5349.932,5038010.068,6724.72,151.3332,7.19328,42.3672,281.35,195521.0469,187600.9219,383121.9688
419," ""2107-2""",38.9158,-90.2917,4436.144,6122687.942,7420.002,151.3332,7.19328,41.7576,281.3944444,215736.3594,155558,371294.3594
420," ""2123-6""",38.9658,-92.3175,246.122,35805.453,84.127,91.44,2.4384,100.584,283.3333333,2664.67041,7583.299805,10247.97022
421," ""2123-7""",38.9658,-92.3175,798.671,83262.817,182.464,91.44,2.4384,100.584,283.3333333,5779.433105,24607.96484,30387.39795
422," ""2132-3""",39.0919,-94.3261,2217.237,102775.999,130.866,76.2,2.04216,99.3648,307.3611111,3987.45752,65253.83594,69241.29346
423," ""2161-3""",37.1086,-93.2592,599.689,212836.811,219.392,60.96,3.6576,91.44,267.4888889,6198.691895,18706.48828,24905.18018
424," ""2161-4""",37.1086,-93.2592,681.37,242545.129,273.751,60.96,3.6576,91.44,269.7833333,7734.547852,21254.41602,28988.96387
425," ""2161-5""",37.1086,-93.2592,1518.155,541411.607,598.684,106.68,2.538984,109.728,307.05,16915.19141,47356.79297,64271.98438
426," ""2167-1""",36.5147,-89.5617,7886.587,3867397.363,5997.588,243.84,6.096,98.4504,293.2444444,165240,255407.875,420647.875
427," ""2167-2""",36.5147,-89.5617,7070.371,3495412.032,2619.813,243.84,6.096,106.9848,294.2611111,72178.66406,228974.6094,301153.2734
428," ""2168-MB1""",39.5531,-92.6392,3090.179,1523071.602,1112.533,125.2728,5.285232,96.9264,285.5,37155.41406,88672.79688,125828.2109
429," ""2168-MB2""",39.5531,-92.6392,4146.433,2048138.376,4359.754,121.92,5.285232,96.012,285.6333333,145603.2969,118982.0391,264585.3359
430," ""2168-MB3""",39.5531,-92.6392,12005.834,5612589.752,3004.562,189.5856,9.32688,90.8304,287.7777778,100343.7656,344507.8125,444851.5781
431," ""2169-2""",38.6853,-91.7556,1297.276,437165.732,1861.658, NA, NA, NA, NA,53623.33594,40313.04297,93936.37891
432," ""2187-2""",45.7747,-108.4803,2317.347,999053.764,1244.319,106.68,3.5052,82.296,319.5388889,17646.08203,40573.61719,58219.69922
433," ""2240-8""",41.4275,-96.4619,1117.055,469193.197,438.803,53.6448,2.441448,91.44,255.7240556,17174.06641,30216.53125,47390.59766
434," ""2277-1""",40.5589,-96.7842,2026.188,861423.526,3815.367,53.0352,3.53568,92.6592,295.9277778,123223.7266,52275.63281,175499.3594
435," ""2277-2""",40.5589,-96.7842,2036.115,918880.803,2719.797,53.0352,3.53568,92.6592,295.9277778,87840.4375,52531.74609,140372.1836
436," ""2291-1""",41.3297,-95.9458,1911.669,552904.792,877.373,62.1792,4.4196,91.44,322.0388889,36540.56641,55647.14844,92187.71484
437," ""2291-2""",41.3297,-95.9458,2134.84,622606.155,983.242,62.1792,4.4196,91.44,322.0388889,40949.76563,62143.48047,103093.2461
438," ""2291-3""",41.3297,-95.9458,2391.227,687325.767,1083.15,62.1792,4.4196,91.44,322.0388889,45110.69922,69606.70313,114717.4023
439," ""2291-4""",41.3297,-95.9458,2944.694,836722.686,1279.57,62.1792,2.92608,91.44,322.5944444,53291.14063,85717.67969,139008.8203
440," ""2291-5""",41.3297,-95.9458,4686.918,1359240.199,2518.661,62.1792,3.5052,91.44,322.0388889,104896.4297,136432.4063,241328.8359
441," ""2324-1""",36.6531,-114.6364,549.938,1136343.651,1350.607,60.96,4.102608,91.44,287.9248814,14560.51367,15640.84766,30201.36133
442," ""2324-2""",36.6531,-114.6364,523.52,1092658.128,1338.812,73.152,3.843528,91.44,292.4613327,14433.35645,14889.48828,29322.84473
443," ""2324-3""",36.6531,-114.6364,590.592,1185261.67,1156.518,82.296,3.928872,91.44,290.8675144,12468.0957,16797.08984,29265.18555
444," ""2324-4""",36.6531,-114.6364,595.557,1126632.374,1141.287,152.4,6.4599312,44.196,285.9378773,12303.89453,16938.30078,29242.19531
445," ""2364-1""",43.1411,-71.4692,8129.706,692673.059,1018.582,69.1896,2.5908,97.536,338.2611111,17055.16797,195607.5781,212662.7461
446," ""2364-2""",43.1411,-71.4692,14289.838,1523636.424,1978.796,97.2312,4.4196,106.68,312.0944444,33133.01953,343825.5313,376958.5508
447," ""2367-4""",43.0978,-70.7842,1578.005,291219.678,422.475,68.8848,2.4384,106.68,294.5944444,4335.290039,36421.92578,40757.21582
448," ""2367-6""",43.0978,-70.7842,826.701,150880.797,218.342,68.8848,2.4384,106.68,294.5944444,2240.548584,19081.08203,21321.63062
449," ""2378-1""",39.29,-74.6339,2012.71,169592.985,338.831, NA, NA, NA, NA,11994.62207,87347.92188,99342.54395
450," ""2378-2""",39.29,-74.6339,154.5,242638.118,491.464,144.78,4.572,88.392,293.7055556,17397.83203,6705.01709,24102.84912
451," ""2403-2""",40.7478,-74.0719,1577.793,3143646.901,1196.08,151.7904,5.334,79.248,347.8083474,30023.97461,91353.84375,121377.8184
452," ""2408-1""",40.1797,-74.7325,311.672,527794.805,227.3,99.3648,5.334,91.44,305.4417899,8099.635742,14637.98926,22737.625
453," ""2408-2""",40.1797,-74.7325,259.826,450052.945,196.909,99.3648,5.334,91.44,305.4417899,7016.679199,12202.99023,19219.66943
454," ""2442-1""",36.69,-108.4814,1462.83,2412184.876,9235.866, NA, NA, NA, NA,28225.56836,32750.54688,60976.11523
455," ""2442-2""",36.69,-108.4814,1828.932,3064566.11,9910.576, NA, NA, NA, NA,30287.53906,40947.01563,71234.55469
456," ""2442-3""",36.69,-108.4814,2812.362,3818312.776,11483.604, NA, NA, NA, NA,35094.84375,62964.52344,98059.36719
457," ""2442-4""",36.69,-108.4814,8132.182,9929837.632,23343.864,115.824,8.6868,42.672,298.915,71340.78125,182067.2344,253408.0156
458," ""2442-5""",36.69,-108.4814,9408.47,9751454.302,23450.316,115.824,8.6868,42.672,288.7055556,71666.09375,210641.3906,282307.4844
459," ""2451-1""",36.8006,-108.4386,798.278,2415625.37,3257.941,121.92,6.096,38.7096,296.65,11196.72559,17374.29297,28571.01856
460," ""2451-2""",36.8006,-108.4386,989.001,2597570.708,3473.696,121.92,6.096,38.7096,294.65,11938.21973,21525.32227,33463.54199
461," ""2451-3""",36.8006,-108.4386,1385.158,3836689.119,4964.384,121.92,8.5344,39.0144,287.8166667,17061.33984,30147.56641,47208.90625
462," ""2451-4""",36.8006,-108.4386,1547.906,4082776.759,5404.642,121.92,8.5344,39.0144,287.8166667,18574.39648,33689.73047,52264.12695
463," ""2480-3""",41.573,-73.9646,1657.682,349809.179,424.252,73.152,2.86512,92.0496,305.3722222,12655.52832,63630.83984,76286.36816
464," ""2480-4""",41.573,-73.9646,2902.329,603537.253,781.072,73.152,3.84048,92.6592,305.3722222,23299.54297,111407.1406,134706.6836
465," ""2526-13""",42.1117,-75.9747,20.878,12123.115,12.23, NA, NA, NA, NA,364.324707,809.828674,1174.153381
466," ""2527-6""",42.6789,-76.9483,80.255,113357.495,133.619, NA, NA, NA, NA,3695.251221,2869.400879,6564.6521
467," ""2535-1""",42.6028,-76.6336,4765.318,571327.842,805.795, NA, NA, NA, NA,22284.36914,170377.0313,192661.4004
468," ""2535-2""",42.6028,-76.6336,5727.072,664204.184,1021.538, NA, NA, NA, NA,28250.77148,204763.1406,233013.9121
469," ""2549-67""",42.97,-78.93,2343.255,892427.602,664.391, NA, NA, NA, NA,16898.05664,79167.625,96065.68164
470," ""2549-68""",42.97,-78.93,1972.318,742832.104,565.156, NA, NA, NA, NA,14374.12305,66635.40625,81009.5293
471," ""2554-1""",42.49,-79.35,697.922,276846.549,205.332, NA, NA, NA, NA,4094.804932,18550.92383,22645.72876
472," ""2554-2""",42.49,-79.35,863.24,339555.683,253.23,95.0976,0.70104,56.6928,291.4833333,5050.003906,22945.11328,27995.11719
473," ""2554-3""",42.49,-79.35,2103.557,827199.337,650.867, NA, NA, NA, NA,12979.8252,55913.01953,68892.84473
474," ""2554-4""",42.49,-79.35,1988.126,784515.352,594.027, NA, NA, NA, NA,11846.30176,52844.83594,64691.1377
475," ""2682-10""",42.0917,-79.2417,198.983,13964.15,27.868,59.436,2.1336,21.9456,291.4833333,552.056152,5887.687988,6439.744141
476," ""2682-11""",42.0917,-79.2417,0,0,0, NA, NA, NA, NA,0,0,0
477," ""2682-12""",42.0917,-79.2417,130.935,8555.081,17.322, NA, NA, NA, NA,343.143311,3874.2229,4217.366211
478," ""2682-9""",42.0917,-79.2417,333.537,23325.844,45.447, NA, NA, NA, NA,900.290588,9868.993164,10769.28375
479," ""2706-1""",35.4714,-82.5431,1039.156,1004813.225,377.722,99.6696,5.0292,37.7952,286.95,8386.662109,39913.87109,48300.5332
480," ""2706-2""",35.4714,-82.5431,1202.522,866137.9,659.449,99.6696,5.0292,36.8808,286.5277778,14641.92188,46188.74609,60830.66797
481," ""2708-5""",35.595,-79.0492,3414.823,468847.55,900.694, NA, NA, NA, NA,36663.01563,155195.1875,191858.2031
482," ""2708-6""",35.595,-79.0492,4688.146,665154.025,1243.516, NA, NA, NA, NA,50617.6875,213064.5625,263682.25
483," ""2709-1""",35.3775,-78.0875,1544.516,221520.325,584.14, NA, NA, NA, NA,28451.24805,64144.19531,92595.44336
484," ""2709-2""",35.3775,-78.0875,1015.417,147172.85,253.656, NA, NA, NA, NA,12354.62305,42170.5625,54525.18555
485," ""2709-3""",35.3775,-78.0875,7046.595,1014610.2,1734.444, NA, NA, NA, NA,84478.19531,292647.0938,377125.2891
486," ""2712-1""",36.4833,-79.0731,1649.617,1785308.95,1098.584,121.92,6.7056,38.4048,281.2611111,26602.81641,63623.38672,90226.20313
487," ""2712-2""",36.4833,-79.0731,1863.665,2463877.9,924.653,121.92,8.6868,38.4048,283.3166667,22390.98047,71878.92188,94269.90234
488," ""2712-3A""",36.4833,-79.0731,1383.361,1986359.175,1300.214, NA, NA, NA, NA,31485.39453,53354.27734,84839.67188
489," ""2712-3B""",36.4833,-79.0731,1336.462,1857664.478,1231.755, NA, NA, NA, NA,29827.62305,51545.44531,81373.06836
490," ""2712-4A""",36.4833,-79.0731,1610.207,2170921.743,1163.237, NA, NA, NA, NA,28168.42383,62103.40234,90271.82617
491," ""2712-4B""",36.4833,-79.0731,1491.118,1986742.607,1069.889, NA, NA, NA, NA,25907.95117,57510.3125,83418.26367
492," ""2713-1""",34.2824,-77.9864,2047.555,296522.479,592.52, NA, NA, NA, NA,20201.38867,68563.02344,88764.41211
493," ""2713-2""",34.2824,-77.9864,2083.073,296883.671,574.73, NA, NA, NA, NA,19594.85547,69752.35156,89347.20703
494," ""2713-3""",34.2824,-77.9864,8850.227,1254022.325,2859.133, NA, NA, NA, NA,97479.33594,296352.625,393831.9609
495," ""2716-1""",34.5889,-78.975,225.957,28703.364,106.682, NA, NA, NA, NA,4865.47998,8984.764648,13850.24463
496," ""2716-2""",34.5889,-78.975,545.289,71822.586,292.193, NA, NA, NA, NA,13326.1377,21682.41406,35008.55176
497," ""2716-3""",34.5889,-78.975,1142.814,148635.4,332.638, NA, NA, NA, NA,15170.72559,45441.89453,60612.62012
498," ""2718-1""",35.1897,-81.0122,224.531,492910.41,502.362,111.252,8.9916,36.576,285.9277778,18199.24023,10887.64453,29086.88477
499," ""2718-2""",35.1897,-81.0122,201.937,410540.855,421.88,111.252,8.9916,36.576,285.9277778,15283.5918,9792.048828,25075.64063
500," ""2718-3""",35.1897,-81.0122,366.196,1070980.824,1101.766,111.252,8.9916,36.576,285.9277778,39914.05469,17757.06641,57671.12109
501," ""2718-4""",35.1897,-81.0122,400.401,1257193.992,1303.482,111.252,8.9916,36.576,285.9277778,47221.6875,19415.6875,66637.375
502," ""2718-5""",35.1897,-81.0122,472.211,1105107.464,1071.11,111.252,8.9916,36.576,285.9277778,38803.46875,22897.79883,61701.26758
503," ""2720-5""",35.7133,-80.3767,0,0,0, NA, NA, NA, NA,0,0,0
504," ""2720-6""",35.7133,-80.3767,0,0,0, NA, NA, NA, NA,0,0,0
505," ""2720-7""",35.7133,-80.3767,0,0,0, NA, NA, NA, NA,0,0,0
506," ""2720-8""",35.7133,-80.3767,2812.717,494939.306,443.032, NA, NA, NA, NA,17067.16602,132036.3438,149103.5098
507," ""2720-9""",35.7133,-80.3767,1907.447,336496.887,333.044, NA, NA, NA, NA,12830.03809,89540.57031,102370.6084
508," ""2721-1""",35.22,-81.7594,0,0,0, NA, NA, NA, NA,0,0,0
509," ""2721-2""",35.22,-81.7594,0,0,0, NA, NA, NA, NA,0,0,0
510," ""2721-3""",35.22,-81.7594,0,0,0, NA, NA, NA, NA,0,0,0
511," ""2721-4""",35.22,-81.7594,0,0,0, NA, NA, NA, NA,0,0,0
512," ""2721-5""",35.22,-81.7594,308.091,2544260.948,709.419,175.26,7.62,35.9664,286.6111111,23250.59766,13921.75098,37172.34863
513," ""2723-1""",36.4862,-79.7208,437.583,70386.744,131.628, NA, NA, NA, NA,3176.850098,17195.80078,20372.65088
514," ""2723-2""",36.4862,-79.7208,439.681,71549.755,130.931, NA, NA, NA, NA,3160.027832,17278.24609,20438.27393
515," ""2723-3""",36.4862,-79.7208,1069.345,177635.252,272.056, NA, NA, NA, NA,6566.088379,42022.29688,48588.38525
516," ""2727-1""",35.5975,-80.9658,576.589,1474759.031,1551.18,96.012,8.9916,36.576,285.9277778,59756.96094,27066.60352,86823.56445
517," ""2727-2""",35.5975,-80.9658,680.583,1928281.671,1971.071,96.012,8.9916,36.576,285.9277778,75932.65625,31948.35352,107881.0098
518," ""2727-3""",35.5975,-80.9658,1291.005,4056836.995,828.33,96.012,8.9916,36.576,285.9277778,31910.21094,60603.17188,92513.38281
519," ""2727-4""",35.5975,-80.9658,1304.619,4071774.755,4734.456,96.012,8.9916,36.576,285.9277778,182388.0625,61242.25,243630.3125
520," ""2732-10""",35.36,-80.9742,2406.012,328768.518,393.457, NA, NA, NA, NA,15157.36035,112944.5313,128101.8916
521," ""2732-7""",35.36,-80.9742,1127.84,152385.277,173.187, NA, NA, NA, NA,6671.77832,52943.77344,59615.55176
522," ""2732-8""",35.36,-80.9742,1203.577,161028.691,220.252, NA, NA, NA, NA,8484.889648,56499.07031,64983.95996
523," ""2732-9""",35.36,-80.9742,2381.206,319626.362,317.092, NA, NA, NA, NA,12215.51074,111780.0703,123995.5811
524," ""2790-B2""",46.8669,-100.8839,3531.315,928226.71,1679.695,91.44,3.6576,92.0496,289.6314444,53950.94531,62828.81641,116779.7617
525," ""2817-1""",47.2819,-101.3194,26437.68,2537466.174,2914.105,106.68,5.727192,91.44,265.3946851,86803.14844,444709.4688,531512.6172
526," ""2817-2""",47.2819,-101.3194,51142.746,5151941.704,7031.454,106.68,5.727192,91.44,265.3946851,209447.6094,860274.5,1069722.109
527," ""2823-B1""",47.0664,-101.2139,4049.242,2017791.458,4765.095,91.44,5.7912,102.108,294.2611111,141197.375,66981.875,208179.25
528," ""2823-B2""",47.0664,-101.2139,1868.561,4535979.867,6705.484,167.64,7.62,54.2544,289.2611111,198694.2031,30909.41797,229603.6211
529," ""2824-1""",47.2872,-101.3314,2256.18,931457.969,1078.229,77.724,4.572,91.44,263.2357183,32117.46484,37951.30859,70068.77344
530," ""2824-10""",47.2872,-101.3314,144.005,503368.536,755.141,77.724,4.572,91.44,263.2357183,22493.56641,2422.314941,24915.88135
531," ""2828-1""",40.2522,-80.6486,3248.814,2645189.433,669.425,304.8,8.86968,39.624,283.090975,14383.80469,115052.3359,129436.1406
532," ""2828-2""",40.2522,-80.6486,2648.166,3273295.809,945.07,304.8,8.86968,39.624,283.090975,20306.53516,93781.20313,114087.7383
533," ""2828-3""",40.2522,-80.6486,40601.438,6688977.956,1970.028,128.9304,7.3152,35.3568,283.15,42329.60547,1437844.75,1480174.355
534," ""2830-1""",38.9917,-84.2981,0,0,0, NA, NA, NA, NA,0,0,0
535," ""2830-2""",38.9917,-84.2981,44.331,6439.487,17.398, NA, NA, NA, NA,593.926941,1722.269409,2316.19635
536," ""2830-3""",38.9917,-84.2981,42.037,5890.969,15.725, NA, NA, NA, NA,536.814697,1633.146973,2169.96167
537," ""2830-4""",38.9917,-84.2981,2884.308,393221.67,832.648, NA, NA, NA, NA,28424.65234,112056.0156,140480.668
538," ""2830-5""",38.9917,-84.2981,30555.606,1251226.969,2447.373,137.16,5.7912,91.44,328.1465332,83547.57813,1187092.25,1270639.828
539," ""2830-6""",38.9917,-84.2981,57308.221,2332435.283,4219.418,137.16,5.7912,91.44,328.1465332,144041.0469,2226437.5,2370478.547
540," ""2832-6""",39.1131,-84.8031,21756.276,1165955.771,1672.56,179.832,5.1816,78.6384,285.0235648,58176.21875,930235.75,988411.9688
541," ""2832-7""",39.1131,-84.8031,2764.703,3307861.106,2452.31,243.84,7.1628,39.624,293.2835696,85298.07031,118210.75,203508.8203
542," ""2832-8""",39.1131,-84.8031,2385.547,3143865.336,1941.65,243.84,7.1628,39.624,293.2835696,67535.90625,101999.125,169535.0313
543," ""2835-7""",41.9086,-80.7697,3657.268,1324183.58,1219.703,113.6904,5.1816,77.724,283.9419947,24756.66016,105983.4844,130740.1445
544," ""2836-10""",41.5042,-82.05,591.394,45721.918,75.156,159.7152,3.2004,115.824,305.792598,1726.19104,21596.51367,23322.70471
545," ""2836-12""",41.5042,-82.05,31449.031,2250578.3,4581.704,182.88,7.3152,94.488,283.7686764,105233.0625,1148455,1253688.063
546," ""2837-1""",41.6713,-81.4432,4305.485,738030.006,814.706,164.592,3.6576,79.248,276.4234396,18410.9375,144424.5938,162835.5313
547," ""2837-2""",41.6713,-81.4432,3057.466,455324.767,509.438,164.592,3.6576,79.248,276.4234396,11512.41113,102560.6406,114073.0518
548," ""2837-3""",41.6713,-81.4432,3328.804,533239.038,606.455,164.592,3.6576,79.248,276.4234396,13704.8252,111662.4922,125367.3174
549," ""2837-4""",41.6713,-81.4432,3336.517,1092265.159,1181.012, NA, NA, NA, NA,26688.8125,111921.2188,138610.0313
550," ""2837-5""",41.6713,-81.4432,37261.251,4529835.195,5716.634, NA, NA, NA, NA,129185.9688,1249903.625,1379089.594
551," ""2838-18""",41.5356,-81.6419,1941.864,541239.348,771.221,97.536,5.1816,93.5736,292.1047871,17428.25,65138.51953,82566.76953
552," ""2840-3""",40.1842,-81.8811,4032.86,232027.52,441.568, NA, NA, NA, NA,13849.13281,156249.0625,170098.1953
553," ""2840-4""",40.1842,-81.8811,1803.166,2973126.247,1027.681,243.84,9.948672,88.392,284.7116852,32231.70508,69861.82813,102093.5332
554," ""2840-5""",40.1842,-81.8811,1739.488,2258405.557,3398.012,243.84,7.9248,38.1,298.9936523,106573.6563,67394.6875,173968.3438
555," ""2840-6""",40.1842,-81.8811,1880.155,2606119.868,4017.918,243.84,7.9248,38.1,298.9936523,126016.0859,72844.6875,198860.7734
556," ""2843-9""",39.7933,-83.0097,1273.808,97846.98,210.239, NA, NA, NA, NA,9253.910156,55289.69531,64543.60547
557," ""2848-H-1""",39.6094,-84.2931,39.223,6811.535,13.985, NA, NA, NA, NA,544.98053,1648.708496,2193.689026
558," ""2848-H-2""",39.6094,-84.2931,73.995,13026.846,35.575, NA, NA, NA, NA,1386.319824,3110.322266,4496.64209
559," ""2848-H-3""",39.6094,-84.2931,126.241,21904.287,44.152, NA, NA, NA, NA,1720.556519,5306.442871,7026.99939
560," ""2848-H-4""",39.6094,-84.2931,0,0,0, NA, NA, NA, NA,0,0,0
561," ""2848-H-5""",39.6094,-84.2931,233.995,39299.02,66.869, NA, NA, NA, NA,2605.813721,9835.798828,12441.61255
562," ""2848-H-6""",39.6094,-84.2931,175.174,30506.791,59.293, NA, NA, NA, NA,2310.585205,7363.303711,9673.888916
563," ""2850-1""",38.6361,-83.6939,1933.744,3991675.36,1924.098,243.84,7.9248,38.7096,290.2693663,52580.65625,69961.82813,122542.4844
564," ""2850-2""",38.6361,-83.6939,1372.003,3206136.137,1658.582,243.84,7.9248,38.7096,290.2693663,45324.78516,49638.33594,94963.12109
565," ""2850-3""",38.6361,-83.6939,1980.257,3906337.123,2116.197,243.84,7.9248,38.7096,290.2693663,57830.22656,71644.64063,129474.8672
566," ""2850-4""",38.6361,-83.6939,3155.095,3458121.86,2060.145,243.84,5.7912,88.392,320.719783,56298.47266,114149.6563,170448.1289
567," ""2861-1""",41.1667,-80.75,4673.381,216936.336,851.001, NA, NA, NA, NA,18871.79492,159814.4688,178686.2637
568," ""2861-2""",41.1667,-80.75,182.992,8792.342,34.171, NA, NA, NA, NA,757.776001,6257.73291,7015.508911
569," ""2864-5""",39.9094,-80.7608,0,0,0, NA, NA, NA, NA,0,0,0
570," ""2864-6""",39.9094,-80.7608,0,0,0, NA, NA, NA, NA,0,0,0
571," ""2866-1""",40.5308,-80.6311,703.122,1563003.405,1740.859,259.08,16.88592,35.3568,278.5479238,37405.49609,24900.10938,62305.60547
572," ""2866-2""",40.5308,-80.6311,655.761,1446627.192,1622.706,259.08,16.88592,35.3568,278.5479238,34866.76563,23222.88672,58089.65234
573," ""2866-3""",40.5308,-80.6311,743.968,1656247.012,1856.099,259.08,16.88592,35.3568,278.5479238,39881.64063,26346.61523,66228.25586
574," ""2866-4""",40.5308,-80.6311,775.243,1880074.299,2079.883,259.08,16.88592,35.3568,278.5479238,44690.04297,27454.17969,72144.22266
575," ""2866-5""",40.5308,-80.6311,775.662,2195139.713,1613.869,259.08,16.88592,35.3568,278.5479238,34676.89063,27469.01758,62145.9082
576," ""2866-6""",40.5308,-80.6311,1419.02,3342266.388,1448.412,259.08,16.88592,35.3568,278.5479238,31121.74609,50252.66406,81374.41016
577," ""2866-7""",40.5308,-80.6311,2830.81,7548068.712,3895.847,259.08,16.88592,35.3568,278.5479238,83709.3125,100249.2969,183958.6094
578," ""2872-1""",39.5908,-81.6797,17953.49,666732.444,1746.208, NA, NA, NA, NA,46588.34766,641316.5,687904.8477
579," ""2872-2""",39.5908,-81.6797,18317.958,638489.654,1667.147, NA, NA, NA, NA,44479.01953,654335.625,698814.6445
580," ""2872-3""",39.5908,-81.6797,24203.828,904739.894,2314.796,252.3744,7.62,96.012,318.2361051,61758.11328,864584.75,926342.8633
581," ""2872-4""",39.5908,-81.6797,24134.393,891159.36,2241.298,252.3744,7.62,96.012,318.2361051,59797.21094,862104.4375,921901.6484
582," ""2872-5""",39.5908,-81.6797,19487.356,2725792.742,832.295,252.3744,6.7056,96.012,306.5498936,22205.40039,696107.6875,718313.0879
583," ""2876-1""",38.9161,-82.1281,53608.363,2752954.383,2137.219,255.4224,9.20496,39.624,283.2973925,47175.32813,1802615.875,1849791.203
584," ""2876-2""",38.9161,-82.1281,53552.289,2742363.426,2122.063,255.4224,7.52856,39.624,283.2029557,46840.78516,1800730.5,1847571.285
585," ""2876-3""",38.9161,-82.1281,51599.791,2757820.305,3836.132,255.4224,9.20496,39.624,283.2973925,84675.82031,1735076.5,1819752.32
586," ""2876-4""",38.9161,-82.1281,39007.17,2245269.095,1717.929,255.4224,7.52856,39.624,283.2029557,37920.24219,1311641.5,1349561.742
587," ""2876-5""",38.9161,-82.1281,50547.288,2641522.936,3908.585,255.4224,9.20496,39.624,283.2973925,86275.10156,1699685.375,1785960.477
588," ""2878-2""",41.6925,-83.4375,2235.046,671960.399,1513.626, NA, NA, NA, NA,46243.32813,82027.1875,128270.5156
589," ""2878-3""",41.6925,-83.4375,2586.56,784724.833,1701.424, NA, NA, NA, NA,51980.8125,94927.90625,146908.7188
590," ""2878-4""",41.6925,-83.4375,3599.543,1075312.773,2300.121, NA, NA, NA, NA,70271.82813,132104.8438,202376.6719
591," ""2917-9""",39.4099,-84.5544,296.591,76016.445,100.288,50.5968,3.13944,99.06,279.3874046,4052.340576,12472.86231,16525.20288
592," ""2952-4""",35.7617,-95.2847,9417.366,3605796.193,5748.383,106.68,7.3152,80.4672,286.5794444,110853.9922,240595.4844,351449.4766
