,ID,Latitude,Longitude,SOx,CO2,NOx,Height,Diam,Velocity,Temp,PM2.5 pop exposure due to NOx ems,PM2.5 pop exposure due to SOx ems,Total PM2.5 pop exposure
1," ""3-1""",31.0069,-88.0103,5151.732,1089135.594,1735.369,182.88,7.821168,91.44,291.8166667,13782.7334,121999.3516,135782.085
2," ""3-2""",31.0069,-88.0103,4713.673,980673.552,1557.848,182.88,7.821168,91.44,291.8166667,12372.81738,111625.5703,123998.3877
3," ""3-3""",31.0069,-88.0103,7734.442,1670344.121,2690.522,182.88,7.821168,91.44,291.8166667,21368.79883,183161.1094,204529.9082
4," ""3-4""",31.0069,-88.0103,10991.681,2276615.225,2772.341,182.88,4.169664,89.3064,331.0111111,22018.625,260296.5313,282315.1563
5," ""3-5""",31.0069,-88.0103,24022.057,4921240.125,7923.002,182.88,7.62,98.1456,306.65,62926.45703,568871.875,631798.332
6," ""7-1""",34.0128,-85.9708,3822.029,289669.6,851.101,91.44,4.572,104.5464,282.5944444,20328.35547,119000.9141,139329.2695
7," ""7-2""",34.0128,-85.9708,4380.953,325115.475,883.384,91.44,4.572,104.5464,282.5944444,21099.42773,136403.3125,157502.7402
8," ""8-10""",33.6446,-87.2003,41963.194,4947871.45,6810.89,230.124,11.5824,94.1832,289.8166667,116623.0469,1159355.5,1275978.547
9," ""8-6""",33.6446,-87.2003,8032.553,564566.434,1181.744,106.68,7.3152,106.0704,287.0388889,20235.0332,221922.6875,242157.7207
10," ""8-7""",33.6446,-87.2003,10477.728,744146.541,1585.716,106.68,7.3152,106.0704,287.0388889,27152.25781,289477.7813,316630.0391
11," ""8-8""",33.6446,-87.2003,10429.456,949943.925,1753.841,230.124,11.5824,94.1832,289.8166667,30031.06836,288144.0938,318175.1621
12," ""8-9""",33.6446,-87.2003,10364.655,935335.6,1743.498,230.124,11.5824,94.1832,289.8166667,29853.96289,286353.8125,316207.7754
13," ""10-1""",32.6017,-87.7811,18705.131,1999615.425,2888.447,152.4,7.3914,86.868,284.7055556,32499.37109,507744.625,540243.9961
14," ""10-2""",32.6017,-87.7811,19154.969,2068945.8,3492.865,152.4,7.3914,86.868,284.7055556,39299.98047,519955.2813,559255.2617
15," ""26-1""",33.2442,-86.4567,19790.555,1602602.214,2883.051,228.6,10.1346,83.5152,277.3722222,42974.77734,549665.8125,592640.5898
16," ""26-2""",33.2442,-86.4567,18470.975,1492409.686,2721.192,228.6,10.1346,83.5152,277.3722222,40562.10547,513015.6563,553577.7617
17," ""26-3""",33.2442,-86.4567,18365.748,1530996.849,3140.723,228.6,10.11936,79.248,288.2611111,46815.63672,510093.0938,556908.7305
18," ""26-4""",33.2442,-86.4567,18220.279,1520825.751,3105.384,228.6,10.11936,79.248,288.2611111,46288.875,506052.7188,552341.5938
19," ""26-5""",33.2442,-86.4567,55646.635,6198860.325,7988.173,230.124,10.3632,90.5256,287.4833333,119071.75,1545538,1664609.75
20," ""47-1""",34.7439,-87.8486,6792.673,1391672.189,3011.755,183.4896,7.98576,93.2688,305.8166667,44698.98047,197752.0313,242451.0117
21," ""47-2""",34.7439,-87.8486,6746.692,1369902.155,2961.008,183.4896,7.98576,93.2688,305.8166667,43945.81641,196413.4063,240359.2227
22," ""47-3""",34.7439,-87.8486,6772.909,1363103.922,2957.488,183.4896,7.98576,93.2688,305.8166667,43893.57422,197176.6563,241070.2305
23," ""47-4""",34.7439,-87.8486,6278.43,1257971.195,2701.011,183.4896,7.98576,93.2688,305.8166667,40087.07031,182781.1094,222868.1797
24," ""47-5""",34.7439,-87.8486,13351.794,2930276.675,3090.266,152.4,7.22376,89.0016,297.5388889,45864.19922,388704.7813,434568.9805
25," ""50-1""",34.8825,-85.7547,3905.855,792809.105,1648.644,304.8,8.2296,84.4296,323.8444444,34982.76172,125152.4375,160135.1992
26," ""50-2""",34.8825,-85.7547,3761.227,761470.081,1575.38,304.8,8.2296,84.4296,323.8444444,33428.16016,120518.2422,153946.4023
27," ""50-3""",34.8825,-85.7547,3950.224,802822.592,1673.145,304.8,8.2296,84.4296,323.8444444,35502.64844,126574.1328,162076.7813
28," ""50-4""",34.8825,-85.7547,3491.233,697208.03,1441.538,304.8,8.2296,84.4296,323.8444444,30588.1543,111867.0234,142455.1777
29," ""50-5""",34.8825,-85.7547,3530.615,704819.1,1470.458,304.8,8.2296,84.4296,323.8444444,31201.8125,113128.9063,144330.7188
30," ""50-6""",34.8825,-85.7547,4121.565,835287.568,1740.191,304.8,8.2296,84.4296,323.8444444,36925.30469,132064.2813,168989.5859
31," ""50-7""",34.8825,-85.7547,6659.301,2671354.725,3144.435,152.4,6.33984,53.34,307.5388889,66722.10938,213379.0938,280101.2031
32," ""50-8""",34.8825,-85.7547,4087.084,3527303.1,4489.849,152.4,7.37616,54.864,294.7611111,95270.59375,130959.4297,226230.0234
33," ""51-1""",32.0306,-93.5692,20907.73,5594655.603,10890.92,160.02,7.62,49.6824,301.4833333,153689.0156,570020,723709.0156
34," ""56-1""",31.4858,-87.9106,3900.579,688614.35,1463.95,126.492,5.54736,39.0144,290.3722222,12084.53125,95858.44531,107942.9766
35," ""56-2""",31.4858,-87.9106,6501.944,1990588.15,4649.388,126.492,5.54736,39.0144,290.3722222,38379.50391,159788.1406,198167.6445
36," ""56-3""",31.4858,-87.9106,7475.702,2051191.6,4767.817,121.6152,5.0292,39.624,271.2611111,39357.10547,183718.6563,223075.7617
37," ""59-1""",40.8538,-98.3481,2636.859,895952.35,1503.579,125.5776,3.660648,76.2,255.3805556,29800.24414,71424.53125,101224.7754
38," ""60-1""",40.5806,-98.3106,2330.386,706471.394,1061.274,76.2,2.9718,88.392,256.0203333,21305.62305,65191.46484,86497.08789
39," ""87-1""",35.4159,-108.082,969.543,1559060.702,2865.338,137.16,6.096,38.1,283.15,8134.895996,18505.23828,26640.13428
40," ""108-SGU1""",37.9306,-100.9725,1153.896,2534424.062,3925.731,144.4752,4.977384,56.388,320.9277778,42321.46484,27025.7207,69347.18555
41," ""113-1""",34.9394,-110.3033,851.489,1030006.199,1848.03,76.2,3.41376,36.576,289.8166667,5417.088867,18646.83789,24063.92676
42," ""113-2""",34.9394,-110.3033,1379.24,2248875.592,3681.506,167.64,4.48056,51.2064,320.9277778,10791.51563,30204.10938,40995.625
43," ""113-3""",34.9394,-110.3033,8726.477,2128822.603,3573.804,167.64,5.334,94.1832,306.8166667,10475.81152,191101.9531,201577.7646
44," ""113-4""",34.9394,-110.3033,10189.688,3118570.429,5631.249,167.64,5.85216,36.576,303.9277778,16506.75391,223144.9375,239651.6914
45," ""126-4""",32.16,-110.9047,2671.172,683739.844,1410.067,75.5904,3.10896,87.4776,299.2611111,4492.783691,74775.79688,79268.58057
46," ""127-1""",34.0825,-99.1753,3793.853,4431483.1,7352.217,137.7696,7.0104,36.576,309.0388889,67684.89844,96176.75,163861.6484
47," ""130-1""",33.3692,-80.1119,2978.659,4616654.679,1940.467,182.88,6.7056,45.72,302.5944444,30686.24023,66193.72656,96879.9668
48," ""130-2""",33.3692,-80.1119,6432.576,4784609.663,2061.412,182.88,6.7056,45.72,294.2611111,32598.8457,142948.9531,175547.7988
49," ""130-3""",33.3692,-80.1119,0,0,181.813,148.7424,7.62,37.1856,293.65,2875.162354,0,2875.162354
50," ""136-1""",29.7333,-81.6339,11697.628,4711455.05,10751.857,205.74,10.9728,39.0144,269.8166667,66953.21875,226690.3594,293643.5781
51," ""136-2""",29.7333,-81.6339,11075.646,5025713.975,11967.155,205.74,10.9728,39.0144,269.8166667,74521.03125,214636.8594,289157.8906
52," ""160-2""",32.0619,-109.8931,1714.599,1813210.323,4112.828, NA, NA, NA, NA,13155.84082,44338.89844,57494.73926
53," ""160-3""",32.0619,-109.8931,1304.08,1578142.18,3434.28, NA, NA, NA, NA,10985.34668,33723.02344,44708.37012
54," ""165-1""",36.1906,-95.2889,13049.766,3717057.904,7979.843,153.924,6.096,93.2688,314.3166667,157976.5625,369693.375,527669.9375
55," ""165-2""",36.1906,-95.2889,3750.935,3908491.445,6802.735,153.924,5.54736,91.44,292.0138889,134673.4063,106262.125,240935.5313
56," ""207-1""",30.4311,-81.5508,9075.4,5133340.378,10509.253,195.072,6.79704,47.5488,298.0388889,53100.50781,196455.875,249556.3828
57," ""207-2""",30.4311,-81.5508,8904.572,4954426.973,11188.761,195.072,6.79704,47.5488,295.65,56533.88672,192757.9531,249291.8398
58," ""298-LIM1""",31.4219,-96.2525,9616.188,7186536.292,6821.973,137.16,8.19912,76.2,305.3166667,134966.7656,292519.625,427486.3906
59," ""298-LIM2""",31.4219,-96.2525,6300.607,5869233.116,5412.159,137.16,8.19912,76.2,305.3166667,107074.8359,191661.3281,298736.1641
60," ""384-71""",41.4947,-88.125,3696.707,1661616.784,937.811, NA, NA, NA, NA,16654.69727,136422.3125,153077.0098
61," ""384-72""",41.4947,-88.125,3423.471,1548654.791,860.739, NA, NA, NA, NA,15285.9668,126338.8906,141624.8574
62," ""384-81""",41.4947,-88.125,3592.735,1610265.911,840.694, NA, NA, NA, NA,14929.98633,132585.3594,147515.3457
63," ""384-82""",41.4947,-88.125,3646.923,1630119.464,846.316, NA, NA, NA, NA,15029.82715,134585.125,149614.9521
64," ""465-3""",39.67,-105.0028,879.931,438480.846,1705.932, NA, NA, NA, NA,14962.38086,21312.95508,36275.33594
65," ""465-4""",39.67,-105.0028,1614.377,882506.585,1157.18, NA, NA, NA, NA,10149.38867,39102.09766,49251.48633
66," ""468-2""",39.1486,-108.3189,1899.185,373993.083,656.909, NA, NA, NA, NA,3820.803223,37958.66016,41779.46338
67," ""469-1""",39.8034,-104.9458,2188.135,856826.596,1415.959, NA, NA, NA, NA,12908.2334,55056.42188,67964.65527
68," ""469-2""",39.8034,-104.9458,1840.3,821464.386,2820.481, NA, NA, NA, NA,25712.20508,46304.42578,72016.63086
69," ""469-3""",39.8034,-104.9458,778.501,1208418.871,1870.204,91.44,5.9436,81.3816,270.7611111,17049.24414,19588.13281,36637.37695
70," ""469-4""",39.8034,-104.9458,2309.058,2581982.166,4096.658,121.92,6.7056,81.3816,280.7611111,37346.15234,58099.01172,95445.16406
71," ""470-1""",38.2081,-104.5747,6299.941,2588377.299,3926.998,152.4,7.485888,48.768,279.9833333,22588.23633,119282.8203,141871.0566
72," ""470-2""",38.2081,-104.5747,7553.799,2993202.092,4484.04,152.4,7.28472,48.768,279.9833333,25792.35938,143023.3281,168815.6875
73," ""477-5""",40.0195,-105.202,748.006,1374742.16,2303.942,76.2,8.5344,79.8576,264.8166667,22446.81445,19691.13867,42137.95313
74," ""492-5""",38.8244,-104.8331,1358.279,422732.225,801.712,60.96,3.23088,97.536,285.3722222,6205.773438,31680.25195,37886.02539
75," ""492-6""",38.8244,-104.8331,2673.34,661051.2,1326.819,60.96,3.84048,97.536,285.3722222,10270.44434,62352.49609,72622.94043
76," ""492-7""",38.8244,-104.8331,4398.926,1039860.15,1816.353,76.2,4.572,94.488,288.8166667,14059.75586,102599.7422,116659.498
77," ""525-H1""",40.4856,-107.185,1056.627,1674748.044,3535.36,76.2,6.7056,51.816,274.8166667,25522.36328,25401.87891,50924.24219
78," ""525-H2""",40.4856,-107.185,1599.76,2577832.973,4155.99,120.396,7.3152,89.0016,274.8166667,30002.79883,38459.08984,68461.88867
79," ""527-1""",38.2387,-108.5083,1509.471,951296.856,1751.104,65.532,3.6576,78.0288,297.9277778,7154.355469,28629.18359,35783.53906
80," ""564-1""",28.4836,-81.1686,5485.632,3204544.707,6219.976,167.64,5.7912,38.7096,301.7611111,72234.69531,147350.5156,219585.2109
81," ""564-2""",28.4836,-81.1686,2639.484,3572569.886,2861.154,167.64,5.7912,37.7952,298.15,33227.55078,70899.64063,104127.1914
82," ""568-BHB3""",41.1706,-73.1843,2808.149,3228257.067,2085.025,151.7904,4.2672,88.392,326.0476667,38800.90625,92007.07813,130807.9844
83," ""593-3""",39.7372,-75.5033,2072.077,454545.875,600.278,67.056,4.1148,79.5528,282.15,19887.2168,62608.48828,82495.70508
84," ""593-4""",39.7372,-75.5033,5671.143,1109203.3,1485.448,67.056,4.1148,86.868,295.7055556,49212.90625,171355.4531,220568.3594
85," ""594-1""",38.5857,-75.2341,2741.471,433208.025,771.077, NA, NA, NA, NA,27045.76953,71498.96094,98544.73047
86," ""594-2""",38.5857,-75.2341,3538.721,514193.75,1010.597, NA, NA, NA, NA,35447.01172,92291.64844,127738.6602
87," ""594-3""",38.5857,-75.2341,5867.175,883299.475,1415.462, NA, NA, NA, NA,49647.77734,153018.9219,202666.6992
88," ""594-4""",38.5857,-75.2341,8557.893,1741767.15,3173.115,121.92,7.3152,105.156,287.65,111298.0156,223194.2188,334492.2344
89," ""602-1""",39.1792,-76.5383,20498.008,4090213.4,5867.139,121.92,9.6012,38.4048,286.4833333,193838.7031,650526.5,844365.2031
90," ""602-2""",39.1792,-76.5383,19969.109,4004228.625,6097.182,121.92,9.6012,38.4048,286.4833333,201438.8594,633741.25,835180.1094
91," ""628-1""",28.9594,-82.7003,19488.434,2412728.375,4756.27,152.0952,4.572,88.6968,329.15,55080.87891,418415.7813,473496.6602
92," ""628-2""",28.9594,-82.7003,22339.426,2841365.65,5470.707,153.0096,4.8768,91.44,344.3166667,63354.55859,479626.5,542981.0586
93," ""628-4""",28.9594,-82.7003,28766.056,5695088.575,13675.618,167.64,9.2964,39.624,283.3166667,158373.0781,617605.875,775978.9531
94," ""628-5""",28.9594,-82.7003,24954.261,5077575.175,11509.3,167.64,9.2964,39.624,283.3166667,133285.625,535766.875,669052.5
95," ""641-4""",30.5661,-87.2289,3194.148,622990.725,1010.323,149.352,10.668,39.9288,286.9833333,8749.833984,71836.03125,80585.86523
96," ""641-5""",30.5661,-87.2289,2958.1,586871,904.335,149.352,10.668,39.9288,286.9833333,7831.931641,66527.34375,74359.27539
97," ""641-6""",30.5661,-87.2289,10203.591,2133216.05,3097.362,149.352,10.668,39.9288,286.9833333,26824.49219,229477.625,256302.1172
98," ""641-7""",30.5661,-87.2289,19257.902,3891875.9,1727.057,149.352,10.668,39.9288,286.9833333,14957.05957,433108.0625,448065.1221
99," ""642-1""",30.6689,-84.8869,2088.678,193585.045,547.485,45.72,4.1148,100.584,277.5944444,6105.934082,47389.34766,53495.28174
100," ""642-2""",30.6689,-84.8869,1825.823,167887.903,488.762,45.72,4.1148,100.584,277.5944444,5451.014648,41425.51563,46876.53027
101," ""643-1""",30.2689,-85.7003,6765.012,1367426.75,3048.251,60.6552,5.4864,79.248,312.4277778,30482.3125,144485.6094,174967.9219
102," ""643-2""",30.2689,-85.7003,7843.297,1607317.775,2908.047,60.6552,5.4864,79.248,312.4277778,29080.28125,167515.375,196595.6563
103," ""645-BB01""",27.7944,-82.4036,1970.156,2230166.739,7956.686,149.352,7.3152,89.6112,319.7611111,19812.90039,59753.19531,79566.0957
104," ""645-BB02""",27.7944,-82.4036,3477.212,3230504.161,11119.964,149.352,7.3152,38.1,304.0388889,27689.75977,105460.9531,133150.7129
105," ""645-BB03""",27.7944,-82.4036,3898.361,2709483.267,6697.864,149.352,7.3152,93.8784,283.8166667,16678.31445,118234.0625,134912.377
106," ""645-BB04""",27.7944,-82.4036,4631.48,3590612.232,4939.426,149.352,7.3152,38.7096,288.4277778,12299.6377,140468.9375,152768.5752
107," ""663-B2""",29.7586,-82.3883,8119.265,1611311.625,3817.462,106.68,5.6388,83.82,283.15,46251.76172,172838.75,219090.5117
108," ""667-1A""",30.4172,-81.5525,1435.012,2042470.158,709.963,150.876,4.572,43.8912,292.0388889,3587.257568,31063.81445,34651.07202
109," ""667-2A""",30.4172,-81.5525,1598.206,2253247.037,782.054,150.876,4.572,43.8912,292.0388889,3951.514648,34596.48438,38547.99902
110," ""676-3""",28.0809,-81.9256,5762.446,2238141.991,4954.728,76.2,5.4864,50.9016,301.2611111,78979.82813,153167.125,232146.9531
111," ""703-1BLR""",34.1256,-84.9192,44181.397,4915333.1,6199.26,205.74,9.4488,40.5384,287.5944444,153880.5625,1635199.875,1789080.438
112," ""703-2BLR""",34.1256,-84.9192,43876.452,4915344.275,6094.383,205.74,9.4488,40.5384,287.5944444,151277.2656,1623913.5,1775190.766
113," ""703-3BLR""",34.1256,-84.9192,56594.002,6139975.55,7265.943,205.74,10.3632,40.5384,287.5944444,180358.2031,2094603.5,2274961.703
114," ""703-4BLR""",34.1256,-84.9192,61789.73,6785538.55,9076.49,205.74,10.3632,40.5384,287.5944444,225300.3281,2286902.75,2512203.078
115," ""708-1""",34.2533,-85.3456,4823.641,536171.969,1022.214,205.74,10.0584,40.5384,283.7055556,24323.16211,152453.5469,176776.709
116," ""708-2""",34.2533,-85.3456,5834.559,644199.389,1230.933,205.74,10.0584,40.5384,283.7055556,29289.54492,184404.125,213693.6699
117," ""708-3""",34.2533,-85.3456,5133.301,560865.744,1065.747,228.6,6.4008,90.5256,287.0388889,25359.01172,162240.5156,187599.5273
118," ""708-4""",34.2533,-85.3456,24787.078,2768164.275,2463.886,228.6,6.7056,95.7072,301.4833333,58627.15625,783407.8125,842034.9688
119," ""709-1""",33.1942,-83.2994,14663.026,1510262.222,3637.826,304.8,6.858,76.2,300.9277778,65974.75,466011.3125,531986.0625
120," ""709-2""",33.1942,-83.2994,20355.386,2095256.377,5096.769, NA, NA, NA, NA,92433.79688,646922.4375,739356.2344
121," ""709-3""",33.1942,-83.2994,33670.296,3476315.067,6776.154,304.8,8.8392,79.248,298.15,122890.7266,1070088.75,1192979.477
122," ""709-4""",33.1942,-83.2994,27301.149,2822085.033,5449.89,304.8,8.8392,79.248,298.15,98837.91406,867668.375,966506.2891
123," ""710-MB1""",33.8244,-84.475,13966.443,1794638.411,2081.569, NA, NA, NA, NA,51669.55469,516912.75,568582.3047
124," ""710-MB2""",33.8244,-84.475,14868.453,1910762.689,2204.509, NA, NA, NA, NA,54721.21875,550297.0625,605018.2813
125," ""727-3""",31.4444,-84.1322,5149.629,580205.025,1825.312,152.4,6.4008,91.44,273.15,25927.10742,139218.7031,165145.8105
126," ""728-Y1BR""",33.4622,-84.8986,613.032,701250.775,1458.681,78.0288,3.9624,38.4048,283.7055556,27270.21094,20911.42969,48181.64063
127," ""728-Y2BR""",33.4622,-84.8986,6522.773,589017.695,1274.009,252.984,4.99872,79.248,295.3722222,23817.74609,222501.4531,246319.1992
128," ""728-Y3BR""",33.4622,-84.8986,5765.014,511398.53,1121.953,252.984,4.99872,79.248,295.3722222,20975.04297,196653.1875,217628.2305
129," ""728-Y4BR""",33.4622,-84.8986,9046.793,798617.469,1453.724,252.984,4.45008,86.868,312.0388889,27177.53906,308599.5313,335777.0703
130," ""728-Y5BR""",33.4622,-84.8986,8073.086,714336.056,1255.718,252.984,4.45008,86.868,312.0388889,23475.79297,275384.9375,298860.7305
131," ""728-Y6BR""",33.4622,-84.8986,22466.199,2063036.175,2783.681,245.364,4.99872,85.0392,302.0388889,52041.23828,766355.375,818396.6133
132," ""728-Y7BR""",33.4622,-84.8986,22988.869,2118417.65,2858.077,245.364,4.99872,85.0392,302.0388889,53432.08203,784184.375,837616.457
133," ""733-1""",32.1486,-81.1458,1904.929,375843.984,842.524,83.82,6.7056,86.868,280.9277778,8017.403809,38977.46875,46994.87256
134," ""733-2""",32.1486,-81.1458,1732.807,343792.649,777.558,83.82,6.7056,86.868,280.9277778,7399.191895,35455.61719,42854.80908
135," ""733-3""",32.1486,-81.1458,4274.693,881755.499,2038.848,83.82,6.7056,86.868,280.9277778,19401.54492,87466.09375,106867.6387
136," ""856-1""",40.5958,-89.6631,7105.39,950960.012,1293.473,153.3144,6.4008,98.1456,290.6162497,25274.0293,243439.1719,268713.2012
137," ""856-2""",40.5958,-89.6631,14610.743,1965248.488,2699.523,153.3144,6.4008,98.1456,290.6162497,52747.77734,500581.5313,553329.3086
138," ""856-3""",40.5958,-89.6631,12227.813,2340703.075,2702.652,153.3144,7.62,94.1832,280.3590021,52808.91406,418939.5,471748.4141
139," ""861-1""",39.0586,-89.4031,8577.658,2510159.081,4510.259, NA, NA, NA, NA,81259.40625,296674.25,377933.6563
140," ""861-2""",39.0586,-89.4031,13429.088,4333481.418,7170.017, NA, NA, NA, NA,129179.1172,464469.9375,593649.0547
141," ""863-5""",39.1333,-87.6597,3218.533,446574.975,623.597, NA, NA, NA, NA,14193.12402,107681.2031,121874.3271
142," ""863-6""",39.1333,-87.6597,2560.519,485527.675,629.772, NA, NA, NA, NA,14333.66797,85666.28906,99999.95703
143," ""864-1""",39.8194,-90.5647,1198.514,90466.031,200.104, NA, NA, NA, NA,4365.48877,41780.04688,46145.53565
144," ""864-2""",39.8194,-90.5647,1145.063,87438.094,195.925, NA, NA, NA, NA,4274.319336,39916.75391,44191.07324
145," ""864-3""",39.8194,-90.5647,1138.093,83068.176,187.414, NA, NA, NA, NA,4088.642578,39673.77734,43762.41992
146," ""864-4""",39.8194,-90.5647,1105.139,80971.699,182.426, NA, NA, NA, NA,3979.82373,38525.00391,42504.82764
147," ""864-5""",39.8194,-90.5647,3113.735,1293488,1506.061, NA, NA, NA, NA,32856.375,108544.4063,141400.7813
148," ""867-7""",41.8278,-87.7236,3932.446,1437127.875,1055.409, NA, NA, NA, NA,19250.32422,153213.7344,172464.0586
149," ""867-8""",41.8278,-87.7236,5113.447,1862344.15,1439.285, NA, NA, NA, NA,26252.09961,199227.2031,225479.3027
150," ""874-5""",41.4931,-88.1153,4075.392,1745881.8,3366.76,137.16,4.1148,87.7824,304.2358831,59790.69531,150397.2031,210187.8984
151," ""876-1""",39.5906,-89.4964,7936.388,3649417.289,7228.226,186.8424,9.02208,87.7824,304.2811975,133203.8906,273732.9063,406936.7969
152," ""876-2""",39.5906,-89.4964,5755.865,2613053.861,4583.329,186.8424,9.02208,87.7824,304.2811975,84462.9375,198524.7969,282987.7344
153," ""879-51""",40.5408,-89.6786,5884.662,2728647.578,7817.23, NA, NA, NA, NA,147686.8594,200615.9375,348302.7969
154," ""879-52""",40.5408,-89.6786,6105.483,2821174.676,8284.217, NA, NA, NA, NA,156509.3906,208144.0156,364653.4063
155," ""879-61""",40.5408,-89.6786,3951.555,1802456.03,4725.233, NA, NA, NA, NA,89271.35938,134713.75,223985.1094
156," ""879-62""",40.5408,-89.6786,3918.555,1788352.323,4713.109, NA, NA, NA, NA,89042.3125,133588.7344,222631.0469
157," ""883-17""",42.3833,-87.8133,1416.518,612941.1,2276.401, NA, NA, NA, NA,53728.98438,51765.41016,105494.3945
158," ""883-7""",42.3833,-87.8133,4835.817,2033641.125,1374.204,137.16,4.29768,91.44,304.2594683,32434.78711,176720.6875,209155.4746
159," ""883-8""",42.3833,-87.8133,5563.111,2182656.15,1281.624,137.16,4.1148,85.0392,304.2358831,30249.65625,203299.0156,233548.6719
160," ""884-1""",41.6334,-88.0626,1857.68,705919.65,1439.724, NA, NA, NA, NA,25568.23242,68555.34375,94123.57617
161," ""884-2""",41.6334,-88.0626,2526.452,909875.425,1868.476, NA, NA, NA, NA,33182.49219,93235.53906,126418.0313
162," ""884-3""",41.6334,-88.0626,4258.818,1584105.225,1094.545,136.5504,4.535424,91.44,296.348994,19438.15625,157166.3125,176604.4688
163," ""884-4""",41.6334,-88.0626,8663.406,2978002.725,1920.759,152.4,5.0292,99.06,302.6983432,34110.99219,319712.125,353823.1172
164," ""886-19""",41.8508,-87.6533,5640.693,2027684.575,1274.962,137.16,4.2672,88.392,290.0682059,26702.83398,223889.6719,250592.5059
165," ""887-1""",37.2103,-88.8606,4542.964,1574875.737,968.736,167.64,5.4864,94.488,302.6987812,14490.14258,146737.4688,161227.6113
166," ""887-2""",37.2103,-88.8606,4688.782,1631641.464,1004.241,167.64,5.4864,94.488,302.6987812,15021.21875,151447.375,166468.5938
167," ""887-3""",37.2103,-88.8606,4417.87,1555187.008,992.627,167.64,5.4864,94.488,302.6987812,14847.49805,142696.9531,157544.4512
168," ""887-4""",37.2103,-88.8606,4441.754,1566937.742,1001.072,167.64,5.4864,94.488,302.6987812,14973.81836,143468.3906,158442.209
169," ""887-5""",37.2103,-88.8606,3823.04,1375029.87,802.042,167.64,5.4864,94.488,302.6987812,11996.76953,123483.9844,135480.7539
170," ""887-6""",37.2103,-88.8606,4493.71,1614624.38,936.759,167.64,5.4864,94.488,302.6987812,14011.83789,145146.5781,159158.416
171," ""889-1""",38.205,-89.855,7812.73,4499059.98,1383.501,184.404,5.9436,93.8784,304.2592436,23974.63477,270688.625,294663.2598
172," ""889-2""",38.205,-89.855,6669.044,3831283.697,1180.947,184.404,5.9436,92.3544,304.2592436,20464.58398,231063.2031,251527.7871
173," ""889-3""",38.205,-89.855,10494.734,4919831.734,2182.325,184.404,5.9436,57.912,304.2592436,37817.42578,363612.3438,401429.7695
174," ""891-9""",40.2797,-90.0775,5752.823,3007632.936,671.024,152.4,6.096,76.5048,300.2236023,12677.30566,196121.3594,208798.665
175," ""892-1""",41.3017,-89.3136,1149.398,545586.374,307.215,84.4296,4.401312,103.0224,304.2471292,7635.56543,39830.75781,47466.32324
176," ""892-2""",41.3017,-89.3136,3584.83,1697086.458,949.605,84.4296,4.401312,103.0224,304.2471292,23601.61914,124227.2031,147828.8223
177," ""897-1""",40.1781,-87.7481,944.712,376339.282,458.079, NA, NA, NA, NA,9343.664062,32263.02734,41606.69141
178," ""897-2""",40.1781,-87.7481,1277.766,527518.795,618.194, NA, NA, NA, NA,12609.6084,43637.21484,56246.82324
179," ""898-4""",38.8639,-90.1325,1753.237,786740.417,497.351,76.2,5.1816,105.7656,270.8933633,9049.513672,63707.07422,72756.58789
180," ""898-5""",38.8639,-90.1325,5875.157,2627640.236,2031.062,106.68,4.572,99.06,291.475863,36956.03516,213484.5781,250440.6133
181," ""963-31""",39.7539,-89.6011,676.107,700146.107,2331.366,137.16,3.9624,106.68,304.2282238,43811.73828,23264.10156,67075.83984
182," ""963-32""",39.7539,-89.6011,603.118,645187.843,2011.224,137.16,3.9624,106.68,304.2282238,37795.52734,20752.63086,58548.1582
183," ""963-33""",39.7539,-89.6011,1845.792,1164719.675,1461.831,152.4,5.0292,39.624,258.188348,27471.16992,63511.67969,90982.84961
184," ""964-7""",39.7539,-89.6011,4774.329,165576.249,736.542,91.44,4.572,94.488,270.0507363,13841.32031,164279.4375,178120.7578
185," ""964-8""",39.7539,-89.6011,4210.541,145701.801,665.903,91.44,4.572,94.488,270.0507363,12513.85156,144880.1094,157393.9609
186," ""976-123""",37.6206,-88.955,3262.666,1278071.053,559.389,59.1312,3.29184,74.9808,277.6499864,9355.621094,104771.9844,114127.6055
187," ""976-4""",37.6206,-88.955,3113.863,1591947.081,4743.164,121.92,4.572,38.1,283.0296886,79328.0625,99993.5625,179321.625
188," ""981-3""",41.7072,-87.5217,3307.661,1234085.675,1302.75, NA, NA, NA, NA,22836.5332,112886.7266,135723.2598
189," ""981-4""",41.7072,-87.5217,4040.366,1818393.575,5985.338, NA, NA, NA, NA,104919.875,137893.125,242813
190," ""983-1""",38.7383,-85.4192,10168.361,1388064.305,2990.435,299.3136,9.500616,40.5384,283.5722222,56767.92578,357057.2188,413825.1445
191," ""983-2""",38.7383,-85.4192,11225.525,1530998.391,3481.477,299.3136,9.500616,40.5384,283.5722222,66089.46094,394179.0313,460268.4922
192," ""983-3""",38.7383,-85.4192,11536.58,1561354.617,3481.676,299.3136,9.500616,40.5384,283.5722222,66093.24219,405101.5938,471194.8359
193," ""983-4""",38.7383,-85.4192,10345.134,1372564.766,3816.794,299.3136,9.500616,40.2336,283.5722222,72454.83594,363264.5313,435719.3672
194," ""983-5""",38.7383,-85.4192,11282.951,1516536.02,3899.616,299.3136,9.500616,40.2336,283.5722222,74027.07031,396195.5313,470222.6016
195," ""983-6""",38.7383,-85.4192,10813.21,1442412.638,3991.697,299.3136,9.500616,40.2336,283.5722222,75775.04688,379700.7813,455475.8281
